Date,Close,Open,High,Low,Change %,Daily Return (%),Volatility (7D),SMA (7D),SMA (30D),Forward Premia of US$ 1-month (%),Forward Premia of US$ 3-month (%),Forward Premia of US$ 6-month (%),Reverse Repo Rate (%),Marginal Standing Facility (MSF) Rate (%),Bank Rate (%),Base Rate (%),91-Day Treasury Bill (Primary) Yield (%),182-Day Treasury Bill (Primary) Yield (%),364-Day Treasury Bill (Primary) Yield (%),10-Year G-Sec Yield (FBIL) (%),Cash Reserve Ratio (%),Statutory Liquidity Ratio (%),Policy Repo Rate (%),"Foreign Exchange Reserves 
(US $ Million)"
11-02-2015,7.788,7.788,7.788,7.788,0.0057,0.005681818,0.017286108,7.759857143,7.818366667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
12-02-2015,7.795,7.795,7.795,7.795,0.0009,0.000898819,0.021221059,7.766,7.811433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
13-02-2015,7.752,7.752,7.752,7.752,-0.0055,-0.005516357,0.020776589,7.762,7.803166667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
16-02-2015,7.777,7.777,7.777,7.777,0.0032,0.003224974,0.0214465,7.764571429,7.795733333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
18-02-2015,7.788,7.788,7.788,7.788,0.0014,0.001414427,0.0216234,7.770285714,7.788666667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
19-02-2015,7.788,7.788,7.788,7.788,0,0,0.019974984,7.776,7.782166667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
20-02-2015,7.762,7.762,7.762,7.762,-0.0033,-0.003338469,0.015914953,7.778571429,7.7748,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
23-02-2015,7.788,7.788,7.788,7.788,0.0033,0.003349652,0.015914953,7.778571429,7.767933333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
24-02-2015,7.799,7.799,7.799,7.799,0.0014,0.001412429,0.016657617,7.779142857,7.7638,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
25-02-2015,7.788,7.788,7.788,7.788,-0.0014,-0.001410437,0.011700631,7.784285714,7.759766667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
26-02-2015,7.795,7.795,7.795,7.795,0.0009,0.000898819,0.011810004,7.786857143,7.755966667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
27-02-2015,7.792,7.792,7.792,7.792,-0.0004,-0.000384862,0.011970201,7.787428571,7.755866667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
02-03-2015,7.825,7.825,7.825,7.825,0.0042,0.004235113,0.018598515,7.792714286,7.7577,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
03-03-2015,7.859,7.859,7.859,7.859,0.0043,0.004345048,0.026399856,7.806571429,7.760433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
04-03-2015,7.748,7.748,7.748,7.748,-0.0141,-0.014123934,0.034251173,7.800857143,7.7603,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
05-03-2015,7.77,7.77,7.77,7.77,0.0028,0.002839442,0.036211022,7.796714286,7.7615,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
09-03-2015,7.796,7.796,7.796,7.796,0.0033,0.003346203,0.03601587,7.797857143,7.763566667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
10-03-2015,7.826,7.826,7.826,7.826,0.0038,0.003848127,0.037482059,7.802285714,7.7684,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
11-03-2015,7.815,7.815,7.815,7.815,-0.0014,-0.001405571,0.037438203,7.805571429,7.771933333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
12-03-2015,7.789,7.789,7.789,7.789,-0.0033,-0.003326935,0.036791562,7.800428571,7.7746,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
13-03-2015,7.857,7.857,7.857,7.857,0.0087,0.008730261,0.036264898,7.800142857,7.778833333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
16-03-2015,7.864,7.864,7.864,7.864,0.0009,0.000890925,0.034946217,7.816714286,7.783766667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
17-03-2015,7.92,7.92,7.92,7.92,0.0071,0.007121058,0.045823679,7.838142857,7.790566667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
18-03-2015,7.864,7.864,7.864,7.864,-0.0071,-0.007070707,0.042486973,7.847857143,7.795866667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
19-03-2015,7.79,7.79,7.79,7.79,-0.0094,-0.009409969,0.047461262,7.842714286,7.797133333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
20-03-2015,7.779,7.779,7.779,7.779,-0.0014,-0.001412067,0.052633504,7.837571429,7.7971,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
23-03-2015,7.79,7.79,7.79,7.79,0.0014,0.001414063,0.052480836,7.837714286,7.798133333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
24-03-2015,7.79,7.79,7.79,7.79,0,0,0.054450064,7.828142857,7.799533333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
25-03-2015,7.824,7.824,7.824,7.824,0.0044,0.00436457,0.052108403,7.822428571,7.802066667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
26-03-2015,7.847,7.847,7.847,7.847,0.0029,0.002939673,0.033201406,7.812,7.8055,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
27-03-2015,7.825,7.825,7.825,7.825,-0.0028,-0.002803619,0.025369648,7.806428571,7.806733333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
30-03-2015,7.821,7.821,7.821,7.821,-0.0005,-0.000511182,0.024721304,7.810857143,7.8076,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
31-03-2015,7.791,7.791,7.791,7.791,-0.0038,-0.003835827,0.022456307,7.812571429,7.8089,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
06-04-2015,7.735,7.735,7.735,7.735,-0.0072,-0.007187781,0.036745586,7.804714286,7.8075,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
07-04-2015,7.826,7.826,7.826,7.826,0.0118,0.011764706,0.036862034,7.809857143,7.808766667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
08-04-2015,7.868,7.868,7.868,7.868,0.0054,0.005366726,0.042927957,7.816142857,7.811433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
09-04-2015,7.773,7.773,7.773,7.773,-0.0121,-0.012074225,0.043173515,7.805571429,7.8118,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
10-04-2015,7.754,7.754,7.754,7.754,-0.0024,-0.002444359,0.046089974,7.795428571,7.810666667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
13-04-2015,7.768,7.768,7.768,7.768,0.0018,0.00180552,0.045539099,7.787857143,7.809633333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
15-04-2015,7.78,7.78,7.78,7.78,0.0015,0.001544799,0.045602318,7.786285714,7.809366667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
16-04-2015,7.76,7.76,7.76,7.76,-0.0026,-0.002570694,0.041730998,7.789857143,7.8082,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
17-04-2015,7.752,7.752,7.752,7.752,-0.001,-0.001030928,0.040400967,7.779285714,7.806866667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
20-04-2015,7.752,7.752,7.752,7.752,0,0,0.011146214,7.762714286,7.804433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
21-04-2015,7.771,7.771,7.771,7.771,0.0025,0.00245098,0.010860588,7.762428571,7.8015,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
22-04-2015,7.763,7.763,7.763,7.763,-0.001,-0.001029469,0.010209706,7.763714286,7.802,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
23-04-2015,7.767,7.767,7.767,7.767,0.0005,0.000515265,0.010146545,7.763571429,7.8019,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
24-04-2015,7.828,7.828,7.828,7.828,0.0079,0.00785374,0.026361949,7.770428571,7.802966667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
27-04-2015,7.804,7.804,7.804,7.804,-0.0031,-0.003065917,0.028610687,7.776714286,7.802233333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
28-04-2015,7.789,7.789,7.789,7.789,-0.0019,-0.001922091,0.026633312,7.782,7.801366667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
29-04-2015,7.827,7.827,7.827,7.827,0.0049,0.004878675,0.027620731,7.792714286,7.802633333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
30-04-2015,7.865,7.865,7.865,7.865,0.0049,0.004854989,0.036671645,7.806142857,7.8029,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
05-05-2015,7.858,7.858,7.858,7.858,-0.0009,-0.000890019,0.03560765,7.819714286,7.8027,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
06-05-2015,7.99,7.99,7.99,7.99,0.0168,0.016798167,0.066735441,7.851571429,7.805033333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
07-05-2015,8.021,8.021,8.021,8.021,0.0039,0.00387985,0.090876159,7.879142857,7.810266667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
08-05-2015,8.002,8.002,8.002,8.002,-0.0024,-0.002368782,0.094337792,7.907428571,7.817333333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
11-05-2015,7.908,7.908,7.908,7.908,-0.0117,-0.011747063,0.078898367,7.924428571,7.821633333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
12-05-2015,7.904,7.904,7.904,7.904,-0.0005,-0.000505817,0.067611284,7.935428571,7.825433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
13-05-2015,7.931,7.931,7.931,7.931,0.0034,0.003415992,0.060366736,7.944857143,7.830133333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
14-05-2015,7.927,7.927,7.927,7.927,-0.0005,-0.00050435,0.048234546,7.954714286,7.833566667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
15-05-2015,7.912,7.912,7.912,7.912,-0.0019,-0.001892267,0.047731391,7.943571429,7.835733333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
18-05-2015,7.904,7.904,7.904,7.904,-0.001,-0.001011122,0.034844553,7.926857143,7.838366667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
19-05-2015,7.864,7.864,7.864,7.864,-0.0051,-0.005060729,0.021866478,7.907142857,7.8398,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
20-05-2015,7.821,7.821,7.821,7.821,-0.0055,-0.005467955,0.039173606,7.894714286,7.8408,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
21-05-2015,7.786,7.786,7.786,7.786,-0.0045,-0.004475131,0.056200322,7.877857143,7.8425,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
22-05-2015,7.777,7.777,7.777,7.777,-0.0012,-0.001155921,0.06179382,7.855857143,7.840866667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
25-05-2015,7.777,7.777,7.777,7.777,0,0,0.058954381,7.834428571,7.837833333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
26-05-2015,7.813,7.813,7.813,7.813,0.0046,0.004629034,0.048123848,7.820285714,7.839166667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
27-05-2015,7.805,7.805,7.805,7.805,-0.001,-0.001023934,0.03087841,7.806142857,7.840866667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
28-05-2015,7.8,7.8,7.8,7.8,-0.0006,-0.000640615,0.017445152,7.797,7.841933333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
29-05-2015,7.784,7.784,7.784,7.784,-0.0021,-0.002051282,0.014279522,7.791714286,7.842066667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
30-05-2015,7.784,7.784,7.784,7.784,0,0,0.014432107,7.791428571,7.842866667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
01-06-2015,7.804,7.804,7.804,7.804,0.0026,0.002569373,0.0135119,7.795285714,7.8446,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
02-06-2015,7.844,7.844,7.844,7.844,0.0051,0.005125577,0.020383233,7.804857143,7.847666667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
03-06-2015,7.891,7.891,7.891,7.891,0.006,0.005991841,0.038682468,7.816,7.851666667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
04-06-2015,7.903,7.903,7.903,7.903,0.0015,0.00152072,0.050089919,7.83,7.856333333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
05-06-2015,7.883,7.883,7.883,7.883,-0.0025,-0.002530685,0.051605648,7.841857143,7.8602,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
07-06-2015,7.883,7.883,7.883,7.883,0,0,0.046411206,7.856,7.862033333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
08-06-2015,7.903,7.903,7.903,7.903,0.0025,0.002537105,0.036345564,7.873,7.865333333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
09-06-2015,7.883,7.883,7.883,7.883,-0.0025,-0.002530685,0.019888978,7.884285714,7.868466667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
10-06-2015,7.891,7.891,7.891,7.891,0.001,0.001014842,0.008944272,7.891,7.8706,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
11-06-2015,7.964,7.964,7.964,7.964,0.0093,0.009251045,0.029004926,7.901428571,7.8739,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
12-06-2015,7.964,7.964,7.964,7.964,0,0,0.037480789,7.910142857,7.877433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
15-06-2015,7.944,7.944,7.944,7.944,-0.0025,-0.002511301,0.03720855,7.918857143,7.8759,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
16-06-2015,7.944,7.944,7.944,7.944,0,0,0.034452175,7.927571429,7.873333333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
17-06-2015,7.932,7.932,7.932,7.932,-0.0015,-0.001510574,0.032704303,7.931714286,7.871,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
18-06-2015,7.863,7.863,7.863,7.863,-0.0087,-0.008698941,0.038098244,7.928857143,7.8695,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
19-06-2015,7.831,7.831,7.831,7.831,-0.0041,-0.004069694,0.05218146,7.920285714,7.867066667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
22-06-2015,7.823,7.823,7.823,7.823,-0.001,-0.001021581,0.059232391,7.900142857,7.863466667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
23-06-2015,7.851,7.851,7.851,7.851,0.0036,0.00357919,0.054104837,7.884,7.860933333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
24-06-2015,7.835,7.835,7.835,7.835,-0.002,-0.002037957,0.049443089,7.868428571,7.858366667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
25-06-2015,7.892,7.892,7.892,7.892,0.0073,0.007275048,0.039,7.861,7.857966667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
26-06-2015,7.945,7.945,7.945,7.945,0.0067,0.006715661,0.043044274,7.862857143,7.860666667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
29-06-2015,7.896,7.896,7.896,7.896,-0.0062,-0.006167401,0.044832492,7.867571429,7.863166667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
30-06-2015,7.871,7.871,7.871,7.871,-0.0032,-0.00316616,0.041843814,7.873285714,7.866,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
01-07-2015,7.896,7.896,7.896,7.896,0.0032,0.003176216,0.035896677,7.883714286,7.869966667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
02-07-2015,7.863,7.863,7.863,7.863,-0.0042,-0.004179331,0.034326167,7.885428571,7.872833333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
03-07-2015,7.843,7.843,7.843,7.843,-0.0025,-0.002543558,0.032449228,7.886571429,7.873833333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
06-07-2015,7.822,7.822,7.822,7.822,-0.0027,-0.002677547,0.040327233,7.876571429,7.8744,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
07-07-2015,7.818,7.818,7.818,7.818,-0.0005,-0.000511378,0.032149946,7.858428571,7.875,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
08-07-2015,7.843,7.843,7.843,7.843,0.0032,0.003197749,0.027769459,7.850857143,7.876966667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
09-07-2015,7.831,7.831,7.831,7.831,-0.0015,-0.001530027,0.027039653,7.845142857,7.878533333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
10-07-2015,7.81,7.81,7.81,7.81,-0.0027,-0.00268165,0.018160659,7.832857143,7.878733333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
13-07-2015,7.987,7.987,7.987,7.987,0.0227,0.022663252,0.061418936,7.850571429,7.8835,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
14-07-2015,7.905,7.905,7.905,7.905,-0.0103,-0.010266683,0.064536442,7.859428571,7.883966667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
15-07-2015,7.917,7.917,7.917,7.917,0.0015,0.001518027,0.065337585,7.873,7.884433333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
16-07-2015,7.901,7.901,7.901,7.901,-0.002,-0.002020968,0.06108581,7.884857143,7.885033333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
17-07-2015,7.901,7.901,7.901,7.901,0,0,0.058333605,7.893142857,7.885633333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
18-07-2015,7.901,7.901,7.901,7.901,0,0,0.051505432,7.903142857,7.885566667,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
20-07-2015,7.918,7.918,7.918,7.918,0.0022,0.002151626,0.031079774,7.918571429,7.886733333,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
21-07-2015,7.905,7.905,7.905,7.905,-0.0016,-0.001641829,0.007492854,7.906857143,7.8872,0.0462,0.0431,0.0433,0.0575,0.0625,0.0625,0.0895,0.060668,0.061812,0.062192,0.069071,0.04,0.2,0.06,400296.8
