Date,Price,Open,High,Low,Change %,Daily Return (%),Volatility (7D),SMA (7D),SMA (30D),Forward Premia of US$ 1-month (%),Forward Premia of US$ 3-month (%),Forward Premia of US$ 6-month (%),Reverse Repo Rate (%),Marginal Standing Facility (MSF) Rate (%),Bank Rate (%),Base Rate (%),91-Day Treasury Bill (Primary) Yield (%),182-Day Treasury Bill (Primary) Yield (%),364-Day Treasury Bill (Primary) Yield (%),10-Year G-Sec Yield (FBIL) (%),Cash Reserve Ratio (%),Statutory Liquidity Ratio (%),Policy Repo Rate (%),"Foreign Exchange Reserves 
(US $ Million)"
15-01-2016,7.806,7.806,7.806,7.806,0.0026,0.256871307,0.023908556,7.764571429,7.757166667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
18-01-2016,7.811,7.811,7.811,7.811,0.0006,0.064053292,0.026862968,7.774571429,7.758966667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
19-01-2016,7.78,7.78,7.78,7.78,-0.0040,-0.3968762,0.022415981,7.780142857,7.759833333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
20-01-2016,7.754,7.754,7.754,7.754,-0.0033,-0.334190231,0.022415981,7.780142857,7.758466667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
21-01-2016,7.748,7.748,7.748,7.748,-0.0008,-0.077379417,0.02443943,7.778571429,7.7575,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
22-01-2016,7.775,7.775,7.775,7.775,0.0035,0.348477026,0.023797759,7.78,7.757333333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
25-01-2016,7.805,7.805,7.805,7.805,0.0039,0.38585209,0.025610638,7.782714286,7.7584,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
27-01-2016,7.788,7.788,7.788,7.788,-0.0022,-0.217809097,0.02371658,7.780142857,7.757466667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
28-01-2016,7.805,7.805,7.805,7.805,0.0022,0.21828454,0.022492327,7.779285714,7.758066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
29-01-2016,7.779,7.779,7.779,7.779,-0.0033,-0.333119795,0.02249021,7.779142857,7.759566667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
01-02-2016,7.792,7.792,7.792,7.792,0.0017,0.167116596,0.019839835,7.784571429,7.762366667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
02-02-2016,7.849,7.849,7.849,7.849,0.0073,0.731519507,0.024893105,7.799,7.7665,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
03-02-2016,7.849,7.849,7.849,7.849,0.0000,0,0.028459662,7.809571429,7.769033333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
04-02-2016,7.835,7.835,7.835,7.835,-0.0018,-0.178366671,0.029879918,7.813857143,7.771666667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
05-02-2016,7.822,7.822,7.822,7.822,-0.0017,-0.165922144,0.027656912,7.818714286,7.7741,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
08-02-2016,7.725,7.725,7.725,7.725,-0.0124,-1.240092048,0.045220623,7.807285714,7.773066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
09-02-2016,7.738,7.738,7.738,7.738,0.0017,0.16828479,0.051687707,7.801428571,7.7725,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
10-02-2016,7.722,7.722,7.722,7.722,-0.0021,-0.206771776,0.059930118,7.791428571,7.7716,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
11-02-2016,7.716,7.716,7.716,7.716,-0.0008,-0.077700078,0.059718387,7.772428571,7.7702,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
12-02-2016,7.723,7.723,7.723,7.723,0.0009,0.090720581,0.051169187,7.754428571,7.770066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
14-02-2016,7.723,7.723,7.723,7.723,0.0000,0,0.037447106,7.738428571,7.770066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
15-02-2016,7.754,7.754,7.754,7.754,0.0040,0.40139842,0.012983506,7.728714286,7.770566667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
16-02-2016,7.78,7.78,7.78,7.78,0.0034,0.335310807,0.023078541,7.736571429,7.772033333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
17-02-2016,7.786,7.786,7.786,7.786,0.0008,0.077120823,0.029742546,7.743428571,7.7737,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
18-02-2016,7.738,7.738,7.738,7.738,-0.0062,-0.616491138,0.028406069,7.745714286,7.7736,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
22-02-2016,7.773,7.773,7.773,7.773,0.0045,0.452313259,0.02657962,7.753857143,7.774666667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
23-02-2016,7.822,7.822,7.822,7.822,0.0063,0.630387238,0.032989897,7.768,7.776933333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
24-02-2016,7.832,7.832,7.832,7.832,0.0013,0.127844541,0.033920776,7.783571429,7.779366667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
25-02-2016,7.861,7.861,7.861,7.861,0.0037,0.370275792,0.04161101,7.798857143,7.782566667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
26-02-2016,7.779,7.779,7.779,7.779,-0.0104,-1.043124284,0.041688185,7.798714286,7.782333333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
29-02-2016,7.623,7.623,7.623,7.623,-0.0201,-2.005399152,0.078894142,7.775428571,7.776233333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
01-03-2016,7.604,7.604,7.604,7.604,-0.0025,-0.249245704,0.102280194,7.756285714,7.769333333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
02-03-2016,7.623,7.623,7.623,7.623,0.0025,0.24986849,0.113312883,7.734857143,7.7641,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
03-03-2016,7.658,7.658,7.658,7.658,0.0046,0.459136823,0.109170901,7.711428571,7.7609,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
04-03-2016,7.633,7.633,7.633,7.633,-0.0033,-0.326455994,0.097865554,7.683,7.757066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
08-03-2016,7.642,7.642,7.642,7.642,0.0012,0.117909079,0.058610904,7.651714286,7.752633333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
09-03-2016,7.654,7.654,7.654,7.654,0.0016,0.157026956,0.019073792,7.633857143,7.7476,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
10-03-2016,7.635,7.635,7.635,7.635,-0.0025,-0.248236216,0.018464896,7.635571429,7.7425,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
11-03-2016,7.627,7.627,7.627,7.627,-0.0010,-0.104780616,0.013208944,7.638857143,7.736566667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
14-03-2016,7.599,7.599,7.599,7.599,-0.0037,-0.367116822,0.019586195,7.635428571,7.730566667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
15-03-2016,7.58,7.58,7.58,7.58,-0.0025,-0.250032899,0.025805131,7.624285714,7.7235,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
16-03-2016,7.571,7.571,7.571,7.571,-0.0012,-0.118733509,0.032170676,7.615428571,7.714233333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
17-03-2016,7.512,7.512,7.512,7.512,-0.0078,-0.779289394,0.047935473,7.596857143,7.703,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
18-03-2016,7.52,7.52,7.52,7.52,0.0011,0.106496273,0.048068404,7.577714286,7.6925,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
21-03-2016,7.504,7.504,7.504,7.504,-0.0021,-0.212765957,0.047546468,7.559,7.6819,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
22-03-2016,7.504,7.504,7.504,7.504,0.0000,0,0.040422177,7.541428571,7.674533333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
23-03-2016,7.507,7.507,7.507,7.507,0.0004,0.039978678,0.032826383,7.528285714,7.666833333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
28-03-2016,7.498,7.498,7.498,7.498,-0.0012,-0.119888104,0.02499238,7.516571429,7.659366667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
29-03-2016,7.514,7.514,7.514,7.514,0.0021,0.213390237,0.00739047,7.508428571,7.652633333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
30-03-2016,7.496,7.496,7.496,7.496,-0.0024,-0.239552835,0.008493695,7.506142857,7.645066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
31-03-2016,7.459,7.459,7.459,7.459,-0.0049,-0.493596585,0.017943032,7.497428571,7.636266667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
04-04-2016,7.408,7.408,7.408,7.408,-0.0068,-0.683737766,0.037792037,7.483714286,7.624733333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
05-04-2016,7.462,7.462,7.462,7.462,0.0073,0.728941685,0.037366269,7.477714286,7.614133333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
06-04-2016,7.46,7.46,7.46,7.46,-0.0003,-0.026802466,0.03539774,7.471,7.603266667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
07-04-2016,7.447,7.447,7.447,7.447,-0.0017,-0.174262735,0.034140466,7.463714286,7.593566667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
11-04-2016,7.415,7.415,7.415,7.415,-0.0043,-0.429703236,0.03010458,7.449571429,7.581633333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
12-04-2016,7.417,7.417,7.417,7.417,0.0003,0.026972353,0.023984122,7.438285714,7.568133333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
13-04-2016,7.435,7.435,7.435,7.435,0.0024,0.242685722,0.022176779,7.434857143,7.5549,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
18-04-2016,7.417,7.417,7.417,7.417,-0.0024,-0.242098184,0.020562333,7.436142857,7.5401,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
20-04-2016,7.437,7.437,7.437,7.437,0.0027,0.269650802,0.017222632,7.432571429,7.5287,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
21-04-2016,7.473,7.473,7.473,7.473,0.0048,0.484066156,0.020967094,7.434428571,7.5237,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
22-04-2016,7.456,7.456,7.456,7.456,-0.0023,-0.227485615,0.022111191,7.435714286,7.518766667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
25-04-2016,7.47,7.47,7.47,7.47,0.0019,0.18776824,0.023265548,7.443571429,7.513666667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
26-04-2016,7.469,7.469,7.469,7.469,-0.0001,-0.013386881,0.021610183,7.451,7.507366667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
27-04-2016,7.46,7.46,7.46,7.46,-0.0012,-0.120498059,0.020565806,7.454571429,7.5016,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
28-04-2016,7.443,7.443,7.443,7.443,-0.0023,-0.227882038,0.013924969,7.458285714,7.494966667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
29-04-2016,7.435,7.435,7.435,7.435,-0.0011,-0.107483542,0.014445299,7.458,7.487666667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
02-05-2016,7.439,7.439,7.439,7.439,0.0005,0.053799597,0.014276187,7.453142857,7.481133333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
03-05-2016,7.442,7.442,7.442,7.442,0.0004,0.040328001,0.01478094,7.451142857,7.474966667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
04-05-2016,7.432,7.432,7.432,7.432,-0.0013,-0.134372481,0.01363469,7.445714286,7.4694,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
05-05-2016,7.435,7.435,7.435,7.435,0.0004,0.040365985,0.009335034,7.440857143,7.464566667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
06-05-2016,7.435,7.435,7.435,7.435,0.0000,0,0.00411154,7.437285714,7.460033333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
09-05-2016,7.425,7.425,7.425,7.425,-0.0013,-0.134498991,0.005376315,7.434714286,7.457133333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
10-05-2016,7.428,7.428,7.428,7.428,0.0004,0.04040404,0.005936168,7.433714286,7.454066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
11-05-2016,7.428,7.428,7.428,7.428,0.0000,0,0.005756983,7.432142857,7.451533333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
12-05-2016,7.422,7.422,7.422,7.422,-0.0008,-0.080775444,0.004956958,7.429285714,7.4488,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
13-05-2016,7.448,7.448,7.448,7.448,0.0035,0.35030989,0.008695921,7.431571429,7.446833333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
16-05-2016,7.452,7.452,7.452,7.452,0.0005,0.053705693,0.011676187,7.434,7.4453,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
17-05-2016,7.452,7.452,7.452,7.452,0.0000,0,0.013538305,7.436428571,7.443233333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
18-05-2016,7.474,7.474,7.474,7.474,0.0030,0.295222759,0.018428756,7.443428571,7.4425,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
19-05-2016,7.47,7.47,7.47,7.47,-0.0005,-0.053518865,0.019380894,7.449428571,7.442866667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
20-05-2016,7.476,7.476,7.476,7.476,0.0008,0.080321285,0.019023795,7.456285714,7.445133333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
23-05-2016,7.464,7.464,7.464,7.464,-0.0016,-0.160513644,0.011571723,7.462285714,7.4452,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
24-05-2016,7.466,7.466,7.466,7.466,0.0003,0.026795284,0.009719886,7.464857143,7.4454,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
25-05-2016,7.463,7.463,7.463,7.463,-0.0004,-0.040182159,0.008038597,7.466428571,7.445933333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
26-05-2016,7.469,7.469,7.469,7.469,0.0008,0.080396623,0.004913538,7.468857143,7.447733333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
27-05-2016,7.47,7.47,7.47,7.47,0.0001,0.013388673,0.004423961,7.468285714,7.4495,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
28-05-2016,7.471,7.471,7.471,7.471,0.0001,0.013386881,0.004503967,7.468428571,7.4507,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
30-05-2016,7.46,7.46,7.46,7.46,-0.0015,-0.147235979,0.004059087,7.466142857,7.452133333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
31-05-2016,7.471,7.471,7.471,7.471,0.0015,0.147453083,0.004298394,7.467142857,7.453266667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
01-06-2016,7.486,7.486,7.486,7.486,0.0020,0.200776335,0.008246211,7.47,7.4537,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
02-06-2016,7.486,7.486,7.486,7.486,0.0000,0,0.009481812,7.473285714,7.4547,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
03-06-2016,7.488,7.488,7.488,7.488,0.0003,0.026716538,0.010692677,7.476,7.4553,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
06-06-2016,7.475,7.475,7.475,7.475,-0.0017,-0.173611111,0.010387722,7.476714286,7.4555,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
07-06-2016,7.482,7.482,7.482,7.482,0.0009,0.093645485,0.010209706,7.478285714,7.456233333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
08-06-2016,7.488,7.488,7.488,7.488,0.0008,0.080192462,0.006750661,7.482285714,7.457733333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
09-06-2016,7.486,7.486,7.486,7.486,-0.0003,-0.026709402,0.004613644,7.484428571,7.459433333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
10-06-2016,7.491,7.491,7.491,7.491,0.0007,0.066791344,0.005241774,7.485142857,7.461166667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
13-06-2016,7.525,7.525,7.525,7.525,0.0045,0.453877987,0.015997024,7.490714286,7.463933333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
14-06-2016,7.517,7.517,7.517,7.517,-0.0011,-0.106312292,0.018703196,7.494857143,7.466766667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
15-06-2016,7.517,7.517,7.517,7.517,0.0000,0,0.017994708,7.500857143,7.4695,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
16-06-2016,7.504,7.504,7.504,7.504,-0.0017,-0.172941333,0.015958279,7.504,7.4718,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
17-06-2016,7.501,7.501,7.501,7.501,-0.0004,-0.039978678,0.014473292,7.505857143,7.474333333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
20-06-2016,7.494,7.494,7.494,7.494,-0.0009,-0.093320891,0.012871156,7.507,7.476533333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
21-06-2016,7.498,7.498,7.498,7.498,0.0005,0.053376034,0.011633286,7.508,7.478866667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
22-06-2016,7.476,7.476,7.476,7.476,-0.0029,-0.293411576,0.014165686,7.501,7.480666667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
23-06-2016,7.479,7.479,7.479,7.479,0.0004,0.040128411,0.014292855,7.495571429,7.4817,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
24-06-2016,7.473,7.473,7.473,7.473,-0.0008,-0.080224629,0.012906255,7.489285714,7.4824,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
27-06-2016,7.459,7.459,7.459,7.459,-0.0019,-0.187341095,0.015334368,7.482857143,7.482633333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
28-06-2016,7.453,7.453,7.453,7.453,-0.0008,-0.080439737,0.016552945,7.476,7.481933333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
29-06-2016,7.444,7.444,7.444,7.444,-0.0012,-0.120756742,0.018197331,7.468857143,7.481066667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
30-06-2016,7.448,7.448,7.448,7.448,0.0005,0.053734551,0.014232759,7.461714286,7.480133333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
01-07-2016,7.419,7.419,7.419,7.419,-0.0039,-0.389366273,0.019881794,7.453571429,7.478633333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
04-07-2016,7.425,7.425,7.425,7.425,0.0008,0.080873433,0.018818684,7.445857143,7.477266667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
05-07-2016,7.394,7.394,7.394,7.394,-0.0042,-0.417508418,0.023042404,7.434571429,7.474966667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
07-07-2016,7.381,7.381,7.381,7.381,-0.0018,-0.175818231,0.027657773,7.423428571,7.472033333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
08-07-2016,7.384,7.384,7.384,7.384,0.0004,0.040644899,0.027657773,7.413571429,7.469166667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
11-07-2016,7.384,7.384,7.384,7.384,0.0000,0,0.025897233,7.405,7.466266667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
12-07-2016,7.337,7.337,7.337,7.337,-0.0064,-0.636511376,0.028979467,7.389142857,7.462166667,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
13-07-2016,7.284,7.284,7.284,7.284,-0.0072,-0.72236609,0.045823679,7.369857143,7.455933333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
14-07-2016,7.285,7.285,7.285,7.285,0.0001,0.01372872,0.048233559,7.349857143,7.449233333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
15-07-2016,7.272,7.272,7.272,7.272,-0.0018,-0.178448868,0.0515521,7.332428571,7.4421,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
18-07-2016,7.294,7.294,7.294,7.294,0.0030,0.302530253,0.048273526,7.32,7.435633333,4.62,4.31,4.33,5.75,6.25,6.25,8.95,6.0668,6.1812,6.2192,6.9071,4,20,6,400296.8
